C01 TITLE: CO event sampling data 
C02 FILE NAME: mid528n00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 2587
C05 HEADER LINES: 39
C06 DATA VERSION: 201708
C07 STATION NAME: Sand Island 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 28.2
C13 LONGITUDE: -177.37
C14 ALTITUDE: 7.7
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1990-11-27 2016-12-31
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: U.S. Fish and Wildlife Service [USFWS]
C37 # collaborator_url: http://midway.fws.gov
C38 # comment: 
C39   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1990-11-27 01:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1085-81
2007-03-12 20:39 9999-99-99 99:99    163.940 -9999 -99999.   ...  0   2475-99
2007-03-12 20:39 9999-99-99 99:99    163.230 -9999 -99999.   ...  0   2476-99
2007-03-19 22:30 9999-99-99 99:99    134.540 -9999 -99999.   ...  0    219-99
2007-03-19 22:30 9999-99-99 99:99    131.870 -9999 -99999.   ...  0    220-99
2007-03-26 21:20 9999-99-99 99:99    177.540 -9999 -99999.   ...  0   2325-99
2007-03-26 21:20 9999-99-99 99:99    174.940 -9999 -99999.   ...  0   2326-99
2007-04-02 21:15 9999-99-99 99:99    158.640 -9999 -99999.   ...  0   2937-99
2007-04-02 21:15 9999-99-99 99:99    157.480 -9999 -99999.   ...  0   2938-99
2007-04-10 01:40 9999-99-99 99:99    161.170 -9999 -99999.   ...  0   1435-99
2007-04-10 01:40 9999-99-99 99:99    160.610 -9999 -99999.   ...  0   3614-99
2007-04-16 20:05 9999-99-99 99:99    136.400 -9999 -99999.   ...  0   1020-99
2007-04-23 20:50 9999-99-99 99:99    141.780 -9999 -99999.   ...  0    100-99
2007-04-23 20:50 9999-99-99 99:99    142.600 -9999 -99999.   ...  0     99-99
2007-04-30 20:30 9999-99-99 99:99    135.860 -9999 -99999.   ...  0   3547-99
2007-04-30 20:30 9999-99-99 99:99    136.190 -9999 -99999.   ...  0   4250-99
2007-05-08 01:12 9999-99-99 99:99    148.940 -9999 -99999.   ...  0    460-99
2007-05-08 01:12 9999-99-99 99:99    149.370 -9999 -99999.   ...  0   4620-99
2007-05-14 20:00 9999-99-99 99:99     98.610 -9999 -99999.   ...  0   1027-99
2007-05-14 20:00 9999-99-99 99:99     97.890 -9999 -99999.   ...  0   4301-99
2007-05-21 21:00 9999-99-99 99:99    169.650 -9999 -99999.   .N.  0   4045-99
2007-05-21 21:00 9999-99-99 99:99    169.280 -9999 -99999.   .N.  0   4302-99
2007-05-30 00:00 9999-99-99 99:99     99.730 -9999 -99999.   ...  0   1603-99
2007-05-30 00:00 9999-99-99 99:99     99.630 -9999 -99999.   ...  0   1604-99
2007-06-06 03:00 9999-99-99 99:99     88.990 -9999 -99999.   ...  0   1157-99
2007-06-06 03:00 9999-99-99 99:99     89.100 -9999 -99999.   ...  0   1158-99
2007-06-11 21:00 9999-99-99 99:99    109.460 -9999 -99999.   ...  0   4279-99
2007-06-11 21:00 9999-99-99 99:99    109.160 -9999 -99999.   ...  0   4280-99
2007-06-18 20:30 9999-99-99 99:99     88.640 -9999 -99999.   ...  0   1366-99
2007-06-18 20:30 9999-99-99 99:99     87.470 -9999 -99999.   ...  0   2914-99
2007-06-25 20:49 9999-99-99 99:99    101.270 -9999 -99999.   ...  0   1497-99
2007-06-25 20:49 9999-99-99 99:99    102.350 -9999 -99999.   ...  0    900-99
2007-07-02 20:30 9999-99-99 99:99     93.590 -9999 -99999.   ...  0   1367-99
2007-07-02 20:30 9999-99-99 99:99     93.860 -9999 -99999.   ...  0   1368-99
2007-07-09 20:30 9999-99-99 99:99     77.970 -9999 -99999.   ...  0   4238-99
2007-07-09 20:30 9999-99-99 99:99     77.820 -9999 -99999.   ...  0    926-99
2007-07-16 22:10 9999-99-99 99:99     74.160 -9999 -99999.   ...  0    100-99
2007-07-16 22:10 9999-99-99 99:99     74.330 -9999 -99999.   ...  0     99-99
2007-07-23 20:30 9999-99-99 99:99     74.320 -9999 -99999.   ...  0   3607-99
2007-07-23 20:30 9999-99-99 99:99     75.460 -9999 -99999.   ...  0    545-99
2007-07-30 20:45 9999-99-99 99:99     83.560 -9999 -99999.   ...  0    301-99
2007-07-30 20:45 9999-99-99 99:99     82.490 -9999 -99999.   ...  0    302-99
2007-08-07 02:00 9999-99-99 99:99     68.500 -9999 -99999.   ...  0    265-99
2007-08-07 02:00 9999-99-99 99:99     68.260 -9999 -99999.   ...  0    376-99
2007-08-13 21:00 9999-99-99 99:99     78.760 -9999 -99999.   ...  0   3060-99
2007-08-13 21:00 9999-99-99 99:99     78.680 -9999 -99999.   ...  0   3853-99
2007-08-21 01:00 9999-99-99 99:99     80.800 -9999 -99999.   ...  0   3641-99
2007-08-21 01:00 9999-99-99 99:99     79.100 -9999 -99999.   ...  0   3642-99
2007-08-27 21:00 9999-99-99 99:99     82.370 -9999 -99999.   ...  0   3748-99
2007-08-27 21:00 9999-99-99 99:99     81.850 -9999 -99999.   ...  0    638-99
2007-09-04 20:00 9999-99-99 99:99     72.410 -9999 -99999.   ...  0   1175-99
2007-09-04 20:00 9999-99-99 99:99     72.140 -9999 -99999.   ...  0   4375-99
2007-09-10 21:00 9999-99-99 99:99     93.180 -9999 -99999.   ...  0   1648-99
2007-09-10 21:00 9999-99-99 99:99     94.790 -9999 -99999.   ...  0   3145-99
2007-09-17 21:00 9999-99-99 99:99     79.130 -9999 -99999.   ...  0    303-99
2007-09-17 21:00 9999-99-99 99:99     81.870 -9999 -99999.   ...  0    304-99
2007-09-24 20:38 9999-99-99 99:99     74.590 -9999 -99999.   ...  0   4045-99
2007-09-24 20:38 9999-99-99 99:99     74.910 -9999 -99999.   ...  0   5198-99
2007-10-01 20:55 9999-99-99 99:99     82.320 -9999 -99999.   P..  0   4199-99
2007-10-01 20:55 9999-99-99 99:99     77.970 -9999 -99999.   P..  0   4200-99
2007-10-09 21:00 9999-99-99 99:99     91.920 -9999 -99999.   ...  0   2395-99
2007-10-09 21:00 9999-99-99 99:99     90.350 -9999 -99999.   ...  0   2396-99
2007-10-15 20:25 9999-99-99 99:99     84.070 -9999 -99999.   ...  0   2971-99
2007-10-15 20:25 9999-99-99 99:99     84.480 -9999 -99999.   ...  0   3753-99
2007-10-22 20:00 9999-99-99 99:99    127.490 -9999 -99999.   ...  0   4783-99
2007-10-22 20:00 9999-99-99 99:99    127.060 -9999 -99999.   ...  0   4784-99
2007-10-29 21:10 9999-99-99 99:99     99.280 -9999 -99999.   ...  0     89-99
2007-10-29 21:10 9999-99-99 99:99    100.110 -9999 -99999.   ...  0     90-99
2007-11-05 20:13 9999-99-99 99:99     96.410 -9999 -99999.   ...  0   1176-99
2007-11-05 20:13 9999-99-99 99:99     98.550 -9999 -99999.   ...  0   2982-99
2007-11-13 20:29 9999-99-99 99:99    113.760 -9999 -99999.   ...  0   3511-99
2007-11-13 20:29 9999-99-99 99:99    114.230 -9999 -99999.   ...  0   3512-99
2007-11-19 20:31 9999-99-99 99:99    114.060 -9999 -99999.   ...  0    417-99
2007-11-19 20:31 9999-99-99 99:99    114.060 -9999 -99999.   ...  0    796-99
2007-11-26 20:30 9999-99-99 99:99    119.500 -9999 -99999.   ...  0   1940-99
2007-11-26 20:30 9999-99-99 99:99    121.050 -9999 -99999.   ...  0    784-99
2007-12-04 00:08 9999-99-99 99:99    131.710 -9999 -99999.   ...  0    455-99
2007-12-04 00:08 9999-99-99 99:99    130.960 -9999 -99999.   ...  0    456-99
2007-12-10 20:30 9999-99-99 99:99    121.570 -9999 -99999.   .X.  0   1028-99
2007-12-10 20:30 9999-99-99 99:99    122.380 -9999 -99999.   .X.  0   1409-99
2007-12-17 21:56 9999-99-99 99:99     95.710 -9999 -99999.   ...  0   4769-99
2007-12-17 21:56 9999-99-99 99:99     95.270 -9999 -99999.   ...  0   4770-99
2007-12-26 20:00 9999-99-99 99:99    107.470 -9999 -99999.   ...  0   2743-99
2007-12-26 20:00 9999-99-99 99:99    107.940 -9999 -99999.   ...  0    580-99
2007-12-31 20:31 9999-99-99 99:99    129.420 -9999 -99999.   ...  0    288-99
2007-12-31 20:31 9999-99-99 99:99    127.780 -9999 -99999.   ...  0   4046-99
2008-01-07 22:00 9999-99-99 99:99    149.480 -9999 -99999.   ...  0   3309-99
2008-01-07 22:00 9999-99-99 99:99    149.280 -9999 -99999.   ...  0    334-99
2008-01-14 21:29 9999-99-99 99:99    213.730 -9999 -99999.   .N.  0   1248-99
2008-01-14 21:29 9999-99-99 99:99    213.760 -9999 -99999.   .N.  0   4800-99
2008-01-21 20:15 9999-99-99 99:99    146.390 -9999 -99999.   ...  0   3575-99
2008-01-21 20:15 9999-99-99 99:99    146.470 -9999 -99999.   ...  0   3576-99
2008-01-28 20:30 9999-99-99 99:99    140.030 -9999 -99999.   ...  0   2209-99
2008-01-28 20:30 9999-99-99 99:99    140.620 -9999 -99999.   ...  0   4396-99
2008-02-04 22:30 9999-99-99 99:99    155.950 -9999 -99999.   ...  0   3888-99
2008-02-04 22:30 9999-99-99 99:99    143.020 -9999 -99999.   ...  0   3967-99
2008-02-11 21:15 9999-99-99 99:99    111.360 -9999 -99999.   ...  0   1247-99
2008-02-11 21:15 9999-99-99 99:99    111.190 -9999 -99999.   ...  0   3710-99
2008-02-19 19:53 9999-99-99 99:99    147.450 -9999 -99999.   ...  0   4725-99
2008-02-19 19:53 9999-99-99 99:99    147.910 -9999 -99999.   ...  0    598-99
2008-02-25 21:32 9999-99-99 99:99    159.630 -9999 -99999.   ...  0   4210-99
2008-02-25 21:32 9999-99-99 99:99    159.020 -9999 -99999.   ...  0   4392-99
2008-03-03 20:00 9999-99-99 99:99    207.720 -9999 -99999.   .N.  0   2303-99
2008-03-03 20:00 9999-99-99 99:99    207.600 -9999 -99999.   .N.  0   2304-99
2008-03-10 21:58 9999-99-99 99:99    144.330 -9999 -99999.   ...  0    516-99
2008-03-10 21:58 9999-99-99 99:99    144.360 -9999 -99999.   ...  0    555-99
2008-03-17 18:30 9999-99-99 99:99    193.140 -9999 -99999.   .X.  0    720-99
2008-03-17 18:30 9999-99-99 99:99    193.630 -9999 -99999.   .X.  0    968-99
2008-03-25 20:19 9999-99-99 99:99    100.010 -9999 -99999.   .X.  0   2163-99
2008-03-25 20:19 9999-99-99 99:99    100.150 -9999 -99999.   .X.  0   3041-99
2008-04-01 00:08 9999-99-99 99:99    103.770 -9999 -99999.   ...  0    455-99
2008-04-01 00:08 9999-99-99 99:99    103.180 -9999 -99999.   ...  0    456-99
2008-04-08 00:06 9999-99-99 99:99    127.250 -9999 -99999.   ...  0   2464-99
2008-04-08 00:06 9999-99-99 99:99    128.010 -9999 -99999.   ...  0   4761-99
2008-04-14 21:00 9999-99-99 99:99    165.080 -9999 -99999.   ...  0   3235-99
2008-04-14 21:00 9999-99-99 99:99    164.340 -9999 -99999.   ...  0   3236-99
2008-04-21 20:30 9999-99-99 99:99    150.680 -9999 -99999.   ...  0   4873-99
2008-04-21 20:30 9999-99-99 99:99    150.970 -9999 -99999.   ...  0   4874-99
2008-04-28 20:30 9999-99-99 99:99    140.020 -9999 -99999.   ...  0   2231-99
2008-04-28 20:30 9999-99-99 99:99    140.050 -9999 -99999.   ...  0   2232-99
2008-05-05 20:57 9999-99-99 99:99    181.420 -9999 -99999.   .X.  0   2070-99
2008-05-05 20:57 9999-99-99 99:99    182.140 -9999 -99999.   .X.  0   3042-99
2008-05-12 20:40 9999-99-99 99:99    116.730 -9999 -99999.   ...  0   3173-99
2008-05-19 21:40 9999-99-99 99:99     89.200 -9999 -99999.   .X.  0   3609-99
2008-05-19 21:40 9999-99-99 99:99     89.010 -9999 -99999.   .X.  0    925-99
2008-05-27 20:20 9999-99-99 99:99    177.580 -9999 -99999.   .X.  0   5045-99
2008-05-27 20:20 9999-99-99 99:99    178.530 -9999 -99999.   .X.  0   5046-99
2008-06-02 20:30 9999-99-99 99:99     97.820 -9999 -99999.   ...  0   4101-99
2008-06-02 20:30 9999-99-99 99:99     97.620 -9999 -99999.   ...  0   4102-99
2008-06-09 20:02 9999-99-99 99:99    131.220 -9999 -99999.   ...  0   3019-99
2008-06-09 20:02 9999-99-99 99:99    132.570 -9999 -99999.   ...  0   3020-99
2008-06-16 20:15 9999-99-99 99:99    104.360 -9999 -99999.   ...  0   3851-99
2008-06-16 20:15 9999-99-99 99:99    104.330 -9999 -99999.   ...  0   3852-99
2008-06-23 21:00 9999-99-99 99:99     83.440 -9999 -99999.   ...  0    665-99
2008-06-23 21:00 9999-99-99 99:99     82.410 -9999 -99999.   ...  0    666-99
2008-06-30 20:14 9999-99-99 99:99     79.700 -9999 -99999.   ...  0   1645-99
2008-06-30 20:14 9999-99-99 99:99     78.230 -9999 -99999.   ...  0   4749-99
2008-07-07 20:00 9999-99-99 99:99     75.210 -9999 -99999.   ...  0   2327-99
2008-07-07 20:00 9999-99-99 99:99     75.150 -9999 -99999.   ...  0   2328-99
2008-07-14 20:20 9999-99-99 99:99    110.220 -9999 -99999.   ...  0   2087-99
2008-07-14 20:20 9999-99-99 99:99    109.650 -9999 -99999.   ...  0   2088-99
2008-07-21 20:15 9999-99-99 99:99     92.570 -9999 -99999.   ...  0   1093-99
2008-07-21 20:15 9999-99-99 99:99     92.900 -9999 -99999.   ...  0    556-99
2008-07-28 20:55 9999-99-99 99:99     79.060 -9999 -99999.   ...  0    123-99
2008-07-28 20:55 9999-99-99 99:99     79.680 -9999 -99999.   ...  0    124-99
2008-08-04 20:00 9999-99-99 99:99     71.620 -9999 -99999.   ...  0   4593-99
2008-08-04 20:00 9999-99-99 99:99     71.760 -9999 -99999.   ...  0   4594-99
2008-08-11 22:45 9999-99-99 99:99     76.090 -9999 -99999.   ...  0   2933-99
2008-08-11 22:45 9999-99-99 99:99     75.670 -9999 -99999.   ...  0   3609-99
2008-08-18 22:54 9999-99-99 99:99     98.310 -9999 -99999.   ...  0   1192-99
2008-08-18 22:54 9999-99-99 99:99     98.320 -9999 -99999.   ...  0   2151-99
2008-08-26 02:20 9999-99-99 99:99     73.460 -9999 -99999.   ...  0    729-99
2008-08-26 02:20 9999-99-99 99:99     73.880 -9999 -99999.   ...  0    730-99
2008-09-03 00:56 9999-99-99 99:99     75.250 -9999 -99999.   ...  0   2338-99
2008-09-03 00:56 9999-99-99 99:99     74.630 -9999 -99999.   ...  0    558-99
2008-09-08 22:45 9999-99-99 99:99     72.120 -9999 -99999.   ...  0   3424-99
2008-09-08 22:45 9999-99-99 99:99     72.090 -9999 -99999.   ...  0   4891-99
2008-09-15 22:50 9999-99-99 99:99     99.140 -9999 -99999.   ...  0   4267-99
2008-09-15 22:50 9999-99-99 99:99     99.100 -9999 -99999.   ...  0   4972-99
2008-09-23 03:04 9999-99-99 99:99     76.300 -9999 -99999.   ...  0   1042-99
2008-09-23 03:04 9999-99-99 99:99     75.940 -9999 -99999.   ...  0   4643-99
2008-09-30 02:10 9999-99-99 99:99    129.000 -9999 -99999.   ...  0   1836-99
2008-09-30 02:10 9999-99-99 99:99    128.680 -9999 -99999.   ...  0   3547-99
2008-10-06 22:13 9999-99-99 99:99     82.880 -9999 -99999.   ...  0   1674-99
2008-10-06 22:13 9999-99-99 99:99     83.790 -9999 -99999.   ...  0   1875-99
2008-10-14 22:38 9999-99-99 99:99    102.000 -9999 -99999.   ...  0   2645-99
2008-10-14 22:38 9999-99-99 99:99    101.780 -9999 -99999.   ...  0   3142-99
2008-10-20 22:18 9999-99-99 99:99     78.210 -9999 -99999.   ...  0    446-99
2008-10-20 22:18 9999-99-99 99:99     77.430 -9999 -99999.   ...  0   4564-99
2008-10-28 19:45 9999-99-99 99:99     97.020 -9999 -99999.   ...  0   4054-99
2008-10-28 19:45 9999-99-99 99:99     96.500 -9999 -99999.   ...  0    986-99
2008-11-17 21:30 9999-99-99 99:99    109.700 -9999 -99999.   ...  0    323-99
2008-11-17 21:30 9999-99-99 99:99    110.260 -9999 -99999.   ...  0    324-99
2008-11-24 18:45 9999-99-99 99:99     95.960 -9999 -99999.   ...  0   1410-99
2008-11-24 18:45 9999-99-99 99:99     96.460 -9999 -99999.   ...  0   3834-99
2008-12-01 19:36 9999-99-99 99:99    118.490 -9999 -99999.   ...  0   1893-99
2008-12-01 19:36 9999-99-99 99:99    117.230 -9999 -99999.   ...  0   3092-99
2008-12-08 18:30 9999-99-99 99:99    116.120 -9999 -99999.   ...  0   4711-99
2008-12-08 18:30 9999-99-99 99:99    116.140 -9999 -99999.   ...  0    523-99
2008-12-15 18:30 9999-99-99 99:99    118.600 -9999 -99999.   ...  0   1535-99
2008-12-15 18:30 9999-99-99 99:99    117.650 -9999 -99999.   ...  0   1536-99
2008-12-22 18:45 9999-99-99 99:99    118.790 -9999 -99999.   ...  0   2487-99
2008-12-22 18:45 9999-99-99 99:99    119.460 -9999 -99999.   ...  0    352-99
2008-12-29 20:00 9999-99-99 99:99    103.350 -9999 -99999.   ...  0   1875-99
2008-12-29 20:00 9999-99-99 99:99    102.650 -9999 -99999.   ...  0   4972-99
2009-01-05 18:40 9999-99-99 99:99    124.020 -9999 -99999.   ...  0   2822-99
2009-01-05 18:40 9999-99-99 99:99    123.100 -9999 -99999.   ...  0   3257-99
2009-01-12 19:15 9999-99-99 99:99    149.130 -9999 -99999.   ...  0   1370-99
2009-01-12 19:15 9999-99-99 99:99    149.070 -9999 -99999.   ...  0   4184-99
2009-01-20 19:05 9999-99-99 99:99    138.700 -9999 -99999.   ...  0    172-99
2009-01-20 19:05 9999-99-99 99:99    138.660 -9999 -99999.   ...  0    264-99
2009-01-26 21:06 9999-99-99 99:99    129.220 -9999 -99999.   ...  0   1086-99
2009-01-26 21:06 9999-99-99 99:99    129.840 -9999 -99999.   ...  0   1495-99
2009-02-02 19:30 9999-99-99 99:99    117.310 -9999 -99999.   ...  0   2443-99
2009-02-02 19:30 9999-99-99 99:99    118.510 -9999 -99999.   ...  0    522-99
2009-02-09 18:55 9999-99-99 99:99     99.410 -9999 -99999.   ...  0   1019-99
2009-02-09 18:55 9999-99-99 99:99     99.180 -9999 -99999.   ...  0   4547-99
2009-02-16 19:30 9999-99-99 99:99    105.630 -9999 -99999.   ...  0   3037-99
2009-02-16 19:30 9999-99-99 99:99    105.530 -9999 -99999.   ...  0   4781-99
2009-02-23 20:40 9999-99-99 99:99    134.570 -9999 -99999.   ...  0   2572-99
2009-02-23 20:40 9999-99-99 99:99    134.160 -9999 -99999.   ...  0   4487-99
2009-03-02 19:50 9999-99-99 99:99    141.760 -9999 -99999.   P..  0   2888-99
2009-03-02 19:50 9999-99-99 99:99    151.570 -9999 -99999.   P..  0    740-99
2009-03-09 19:15 9999-99-99 99:99    134.950 -9999 -99999.   ...  0   2939-99
2009-03-09 19:15 9999-99-99 99:99    134.320 -9999 -99999.   ...  0   4079-99
2009-03-16 19:32 9999-99-99 99:99    138.150 -9999 -99999.   ...  0   2387-99
2009-03-16 19:32 9999-99-99 99:99    137.670 -9999 -99999.   ...  0   2388-99
2009-03-23 19:49 9999-99-99 99:99    120.870 -9999 -99999.   ...  0   1070-99
2009-03-23 19:49 9999-99-99 99:99    120.280 -9999 -99999.   ...  0   4013-99
2009-03-31 02:13 9999-99-99 99:99    108.950 -9999 -99999.   ...  0    107-99
2009-03-31 02:13 9999-99-99 99:99    108.800 -9999 -99999.   ...  0   1392-99
2009-04-06 18:15 9999-99-99 99:99    108.900 -9999 -99999.   ...  0   2070-99
2009-04-06 18:15 9999-99-99 99:99    109.150 -9999 -99999.   ...  0   3123-99
2009-04-13 20:16 9999-99-99 99:99    117.540 -9999 -99999.   ...  0   2287-99
2009-04-13 20:16 9999-99-99 99:99    117.150 -9999 -99999.   ...  0   2704-99
2009-04-21 21:00 9999-99-99 99:99    152.540 -9999 -99999.   ...  0   4076-99
2009-04-21 21:00 9999-99-99 99:99    152.120 -9999 -99999.   ...  0   4232-99
2009-04-27 21:30 9999-99-99 99:99    150.640 -9999 -99999.   ...  0   2857-99
2009-04-27 21:30 9999-99-99 99:99    149.260 -9999 -99999.   ...  0   4527-99
2009-05-04 21:00 9999-99-99 99:99    148.050 -9999 -99999.   ...  0    264-99
2009-05-04 21:00 9999-99-99 99:99    146.650 -9999 -99999.   ...  0   4847-99
2009-05-12 20:00 9999-99-99 99:99    118.420 -9999 -99999.   ...  0   3629-99
2009-05-12 20:00 9999-99-99 99:99    117.640 -9999 -99999.   ...  0   3630-99
2009-05-18 19:30 9999-99-99 99:99    124.880 -9999 -99999.   ...  0   4157-99
2009-05-18 19:30 9999-99-99 99:99    125.020 -9999 -99999.   ...  0   4158-99
2009-05-26 21:46 9999-99-99 99:99    119.620 -9999 -99999.   ...  0   2763-99
2009-05-26 21:46 9999-99-99 99:99    119.450 -9999 -99999.   ...  0   4193-99
2009-06-05 03:30 9999-99-99 99:99     85.040 -9999 -99999.   ...  0   4889-99
2009-06-05 03:30 9999-99-99 99:99     83.960 -9999 -99999.   ...  0   4890-99
2009-06-08 20:30 9999-99-99 99:99    132.270 -9999 -99999.   ...  0   4708-99
2009-06-08 20:30 9999-99-99 99:99    133.030 -9999 -99999.   ...  0     87-99
2009-06-15 19:30 9999-99-99 99:99    145.720 -9999 -99999.   .X.  0   4711-99
2009-06-15 19:30 9999-99-99 99:99    145.520 -9999 -99999.   .X.  0    523-99
2009-06-23 01:35 9999-99-99 99:99     85.140 -9999 -99999.   ...  0   4267-99
2009-06-23 01:35 9999-99-99 99:99     86.420 -9999 -99999.   ...  0    893-99
2009-06-30 00:19 9999-99-99 99:99     89.950 -9999 -99999.   ...  0   4218-99
2009-07-06 22:00 9999-99-99 99:99     75.640 -9999 -99999.   ...  0   2337-99
2009-07-06 22:00 9999-99-99 99:99     75.100 -9999 -99999.   ...  0   4261-99
2009-07-13 19:30 9999-99-99 99:99     77.730 -9999 -99999.   ...  0   1633-99
2009-07-13 19:30 9999-99-99 99:99     77.830 -9999 -99999.   ...  0   2857-99
2009-07-20 20:30 9999-99-99 99:99     75.540 -9999 -99999.   ...  0   2999-99
2009-07-20 20:30 9999-99-99 99:99     77.320 -9999 -99999.   ...  0    377-99
2009-07-27 20:30 9999-99-99 99:99     69.390 -9999 -99999.   ...  0   1570-99
2009-07-27 20:30 9999-99-99 99:99     69.070 -9999 -99999.   ...  0   4536-99
2009-08-03 21:30 9999-99-99 99:99     89.650 -9999 -99999.   ...  0   1516-99
2009-08-03 21:30 9999-99-99 99:99     89.160 -9999 -99999.   ...  0   4400-99
2009-08-10 22:00 9999-99-99 99:99     64.250 -9999 -99999.   ...  0   1778-99
2009-08-10 22:00 9999-99-99 99:99     63.890 -9999 -99999.   ...  0   4806-99
2009-08-18 03:40 9999-99-99 99:99     67.340 -9999 -99999.   ...  0   2474-99
2009-08-18 03:40 9999-99-99 99:99     67.350 -9999 -99999.   ...  0   2824-99
2009-08-24 21:04 9999-99-99 99:99     73.250 -9999 -99999.   ...  0   3041-99
2009-08-24 21:04 9999-99-99 99:99     72.950 -9999 -99999.   ...  0   4356-99
2009-08-31 22:10 9999-99-99 99:99    102.600 -9999 -99999.   ...  0   1062-99
2009-08-31 22:10 9999-99-99 99:99    101.880 -9999 -99999.   ...  0   2331-99
2009-09-14 22:00 9999-99-99 99:99     88.530 -9999 -99999.   ...  0   1370-99
2009-09-14 22:00 9999-99-99 99:99     89.010 -9999 -99999.   ...  0   2721-99
2009-09-21 21:30 9999-99-99 99:99     92.570 -9999 -99999.   ...  0   1616-99
2009-09-21 21:30 9999-99-99 99:99     92.150 -9999 -99999.   ...  0   3637-99
2009-09-28 21:30 9999-99-99 99:99     91.770 -9999 -99999.   ...  0   1449-99
2009-09-28 21:30 9999-99-99 99:99     92.040 -9999 -99999.   ...  0   2629-99
2009-10-05 21:05 9999-99-99 99:99    104.020 -9999 -99999.   ...  0   1891-99
2009-10-13 19:00 9999-99-99 99:99    100.660 -9999 -99999.   ...  0   3805-99
2009-10-13 19:00 9999-99-99 99:99     97.820 -9999 -99999.   ...  0   4739-99
2009-10-19 19:00 9999-99-99 99:99     99.220 -9999 -99999.   ...  0    502-99
2009-10-19 19:00 9999-99-99 99:99     99.200 -9999 -99999.   ...  0     65-99
2009-10-26 18:49 9999-99-99 99:99    124.270 -9999 -99999.   ...  0   4369-99
2009-10-26 18:49 9999-99-99 99:99    126.870 -9999 -99999.   ...  0    949-99
2009-11-02 18:45 9999-99-99 99:99    155.080 -9999 -99999.   .X.  0   1365-99
2009-11-02 18:45 9999-99-99 99:99    154.900 -9999 -99999.   .X.  0   3609-99
2009-11-10 04:40 9999-99-99 99:99     92.320 -9999 -99999.   ...  0   2934-99
2009-11-10 04:40 9999-99-99 99:99     93.050 -9999 -99999.   ...  0    411-99
2009-11-16 18:39 9999-99-99 99:99    126.800 -9999 -99999.   P..  0   1007-99
2009-11-16 18:39 9999-99-99 99:99    120.710 -9999 -99999.   P..  0   4276-99
2009-11-23 18:30 9999-99-99 99:99    117.330 -9999 -99999.   ...  0   3173-99
2009-11-23 18:30 9999-99-99 99:99    119.120 -9999 -99999.   ...  0   3973-99
2009-11-30 18:50 9999-99-99 99:99    100.040 -9999 -99999.   ...  0   2907-99
2009-11-30 18:50 9999-99-99 99:99     98.040 -9999 -99999.   ...  0   4034-99
2009-12-07 18:37 9999-99-99 99:99    117.850 -9999 -99999.   ...  0    109-99
2009-12-15 00:30 9999-99-99 99:99    120.170 -9999 -99999.   ...  0    599-99
2009-12-15 00:30 9999-99-99 99:99    119.490 -9999 -99999.   ...  0    600-99
2009-12-21 21:00 9999-99-99 99:99    128.850 -9999 -99999.   ...  0   1147-99
2009-12-21 21:00 9999-99-99 99:99    128.600 -9999 -99999.   ...  0   2822-99
2009-12-28 20:15 9999-99-99 99:99    132.520 -9999 -99999.   ...  0   2568-99
2009-12-28 20:15 9999-99-99 99:99    132.420 -9999 -99999.   ...  0   3257-99
2010-01-04 21:00 9999-99-99 99:99    154.250 -9999 -99999.   ...  0   3501-99
2010-01-04 21:00 9999-99-99 99:99    153.960 -9999 -99999.   ...  0   3502-99
